Hour,GROUND_R5_Temp,GROUND_R5_Humidity,UPPER_R5_Temp,UPPER_R5_Humidity,District Heating Water Energy : HOT WATER LOOP DISTRICT HEATING,DistrictCooling:Facility : None,Electricity:Facility : None,Fans:Electricity : None,InteriorEquipment:Electricity : None,InteriorLights:Electricity : None,Pumps:Electricity : None,Water:Facility : None,Total Energy
5343,21.684720146630955,71.67021456869041,24.38382611333706,52.24178395930613,14573048.717977518,603366255.8313057,110494129.45877504,13562812.444658183,75128089.03514448,17084612.28171575,4718615.697256655,0.30496666785053084,316473897.6418694
5344,21.684921716363075,71.53468024372116,24.383207354342876,53.203945040460916,13790998.44933342,661338930.475315,118150318.16798466,14800507.398324762,78362210.0630448,19774913.4183924,5212687.288222679,0.3495959363164626,343193627.80953413
5345,21.68465173116081,70.75971340204786,24.38279107122165,53.12538311388834,7545007.108187396,668329143.6188835,140209119.12624982,15121491.159462929,93746885.8614706,26052282.314651314,5288459.79066503,0.40910162760437124,365500502.7019401
5346,21.668247757090537,69.81391510241319,24.447623742558225,49.592878289061645,0.0,576018620.8302414,162572405.20595878,14545749.992592007,115076445.1502623,28419860.95108005,4530349.112024443,0.5429894330021654,354578612.1493726
5347,21.8186492745379,68.62925400880916,24.523470524735142,46.95113779074379,0.0,441245164.03273606,165577346.8072145,12758764.794660477,114684788.38251103,34697230.00583395,3436563.6242090412,0.6396861813450169,312659068.1514598
5348,21.866530944279916,68.47337849554518,24.53897037231216,47.498939335519935,0.0,377044897.0890838,159626714.8894526,11616501.910875617,105914410.14066473,39181065.02230175,2914737.815610514,0.6099333357010631,285308347.2524805
5349,21.883072161556722,69.00393070559645,24.539536172129903,48.671476255757064,0.0,354600721.1060838,154142732.3755036,10620340.68938332,101602248.77013095,39181065.02230175,2739077.8936876263,0.5578658558241428,272342972.7441982
5350,21.87886186998288,69.9661500918494,24.539590248557417,49.798630845200734,0.0,353977549.4248356,139276417.36168045,10263931.391686732,96065991.55618495,30213394.989366166,2733099.424442627,0.4537308960703022,257268933.83662564
5351,21.76784898078714,70.80121112689207,24.5393738626564,49.68785224053775,0.0,331105652.7121084,113182019.7258624,9634755.700694762,79749330.91590448,21245724.9564306,2552208.1528325905,0.3942252047823942,223550570.62989852
5352,21.626105757746757,71.34589800172694,24.539456504760185,50.04691039582922,0.0,316086000.84269184,91056874.38075417,9144684.049928313,64510710.61825748,14968356.060171671,2433123.6523967297,0.21570813091866772,196418874.66165143
5353,21.533121105293105,71.32224282107613,24.53962247587148,49.222268964649345,2408836.115739936,276613902.5345445,73138426.79694171,8832765.077133402,49884138.24231657,12278055.081989996,2143468.3955017533,0.059505691287907315,166146006.34703654
5354,21.52959255848194,70.69062604769363,24.539819420079812,51.1656882808158,5494296.020222775,312500249.4845704,69019364.60580121,8752999.625579339,45571976.87178277,12278055.081989996,2416333.026449107,0.029752845643953606,175017546.44073227
5355,21.52939820650027,69.97686694886065,24.539465581575673,51.48505271474022,6269917.286971972,302680626.61725163,66715307.723987855,8675044.392521994,43415896.1865159,12278055.081989996,2346312.0629599737,0.007438211410988301,169698822.35872906
5356,21.529203829232728,69.07178931543267,24.539521786286688,52.045940751780314,8846587.003753051,298087613.925268,65614116.70613499,8673228.299255883,42337855.84388244,12278055.081989996,2324977.4810066684,0.007438211410988301,167925517.01580867
5357,21.529586190424833,68.07555992548008,24.539230713229056,52.66321214729049,10931668.80475009,298704556.83062625,69822299.55666493,8673228.299255883,42949903.765588544,15865123.000067241,2334044.491753278,0.029752845643953606,173034374.76845706
5358,21.529425486969718,67.30626720806536,24.53917232845393,52.71493141519547,15439434.154240401,283973816.850762,82612059.99533644,8673228.299255883,49564201.322168,22142492.054821134,2232138.3190914486,0.2008317080966909,182416476.9970039
5359,21.528827627811268,67.15173685801172,24.539038492002206,52.81067674209953,8613326.169574272,291766044.06961846,97865899.57003273,8673228.299255883,63870836.777960315,23039258.9947167,2282575.4980998356,0.6991918726329261,197992356.3164303
5360,21.670470573416893,66.80514559387025,24.539341546607073,53.199349826802155,3926093.0786211174,311036859.3072949,110184149.64387596,8673367.112263042,76953376.39034042,22142492.054821134,2414914.0864513484,0.7438211410988574,215171800.43918133
5361,21.5571968530973,68.7747854642201,24.539403316079824,53.64051051432457,914281.9816274941,315390687.66477567,105028859.2611545,8701003.723985698,78031416.73297387,15865123.000067241,2431315.804127728,0.7140682954549035,210463849.14328888
5362,21.529840195435654,70.22672572075653,24.539063919592817,53.64438319647573,1385947.5325504178,356881456.93240654,103047628.37513433,8977295.493184963,77273313.31048903,14071588.96178113,2725430.6096792202,0.62480975852304,222470096.53012
5363,21.528813169705217,72.16506913920809,24.538981039756816,52.81224053721338,2754352.2238425137,363713610.91244876,102872037.66024956,9055828.237622503,76981202.30893148,14071588.96178113,2763418.151914442,0.5653040672351313,225028025.37234667
5364,21.528966794952378,73.13996514275921,24.539326315618926,51.42649587998386,3830757.463210827,388045713.92335,104581501.1859316,9510895.498978697,78059242.65156494,14071588.96178113,2939774.0736068594,0.4537308960703022,235206991.64811853
5365,21.52925968715172,72.78099377366134,24.53973834682105,49.776248001424705,5809175.345556784,397400906.1734349,104315378.20910588,10241978.895635806,76981202.30893148,14071588.96178113,3020608.0427574664,0.3942252047823942,238718738.71543646
5366,21.529408647835584,72.54227172819859,24.540005703271884,48.52693667834249,7660495.066996614,449871115.59132946,103438244.94698086,12163801.948792018,73747081.28103115,14071588.96178113,3455772.75537657,0.3495959363164626,255948781.83308956
5367,21.52982436641405,72.33231358473267,24.53973744845756,50.43932839492453,8847166.003862297,499717552.914716,103212954.40715392,12614592.869695067,72669040.93839769,14071588.96178113,3857731.6372800544,0.30496666785053084,272734527.38001335
5368,21.52991108777248,71.40363453938917,24.538912780098396,49.142429831548874,8556448.551701505,529821158.75931853,110483306.4964957,13700494.412267398,75903161.96629804,16761890.098457782,4117760.019472463,0.3495959363164626,289942508.9335024
5369,21.528987094772607,70.24812793751221,24.539204634558345,48.46491144516599,3536225.0519729513,513262507.83793354,132137943.14081189,13813376.50929833,91287837.76472382,23039258.9947167,3997469.872073051,0.40910162760437124,304404187.43744737
5370,21.63395082741747,68.90587648247913,24.539451943753633,48.41178860183933,0.0,497887458.29976255,160918883.26986718,13928230.269237623,114684788.38251103,28419860.95108005,3886003.6670384407,0.5429894330021654,326881369.36978805
5371,21.833044427476807,67.54033737047199,24.539486069672378,48.25339117936516,0.0,500543675.6864367,167716724.85697788,14412407.797046013,114684788.38251103,34697230.00583395,3922298.67158687,0.6396861813450169,334564616.7524568
5372,21.86440653922151,67.444223543453,24.539967469030803,48.58429352936121,0.0,416418061.03192264,160238142.0996643,11904001.697390795,105914410.14066473,39181065.02230175,3238665.239307045,0.6099333357010631,299044162.4436385
5373,21.871012068441914,69.18191458485349,24.539636542073453,50.76439071468403,0.0,396029211.8517176,154732133.96558455,10879646.055600181,101602248.77013095,39181065.02230175,3069174.1175517086,0.5578658558241428,286741871.2494904
5374,21.885036600601868,70.94588505108972,24.53897527469664,51.313328275858055,0.0,353854080.3556248,138902584.24075308,9884532.240705729,96065991.55618495,30213394.989366166,2738665.4544962547,0.4537308960703022,256853944.35929468
5375,21.771278001907888,72.42970467613283,24.5392555319831,50.97695873806188,0.0,316168751.17784685,112688606.075908,9243424.46379559,79749330.91590448,21245724.9564306,2450125.7397773447,0.3942252047823942,218078189.80185694
5376,21.635672905476188,73.78744893222772,24.539170543731203,51.52250978624112,0.0,303598991.6749159,90822259.35588676,8985952.256583745,64510710.61825748,14968356.060171671,2357240.4208738627,0.21570813091866772,192021923.2475254
5377,21.532468535702606,73.93862694225449,24.539119046925858,51.05981442534474,2151772.0826203236,288037552.2205255,73209955.58215739,8802870.39095514,49884138.24231657,12278055.081989996,2244891.8668956845,0.059505691287907315,169939730.34987265
5378,21.529292101068652,73.20710403182014,24.539607170134758,50.75411410512049,6652653.080993193,270214984.92459756,68649294.17813493,8675652.19063872,45571976.87178277,12278055.081989996,2123610.0337234447,0.029752845643953606,160938506.8466652
5379,21.529543637390645,72.05191503689063,24.539568160218526,50.592987715784545,12339946.65005455,257485617.85638964,66406490.51132804,8673228.299255883,43415896.1865159,12278055.081989996,2039310.9435662637,0.007438211410988301,156348345.34680945
5380,21.52981021423412,70.35912578688995,24.53964646172766,50.00272042803746,20040594.13914386,244735235.76878896,65245892.92549753,8673228.299255883,42337855.84388244,12278055.081989996,1956753.7003692158,0.007438211410988301,153504502.89480847
5381,21.52956010900746,68.89809004668929,24.539828002492914,49.79088144583118,31677540.39249986,229388282.8099515,69348721.00461693,8673228.299255883,42949903.765588544,15865123.000067241,1860465.9397052722,0.029752845643953606,156370662.07210073
5382,21.529523003339904,67.91912526124513,24.53992356446356,49.45349515854341,44437724.23519775,208721573.37620062,82107605.90714855,8673228.299255883,49564201.322168,22142492.054821134,1727684.2309035494,0.2008317080966909,166494038.44428134
5383,21.528777030474036,67.60457544208948,24.53996069959409,49.71177113094517,35791842.89662132,215424409.79977295,97351917.62290134,8673228.299255883,63870836.777960315,23039258.9947167,1768593.5509684554,0.6991918726329261,181090668.52169943
5384,21.66420072810642,67.25392037747037,24.54006903003032,49.521312046660455,19267728.210007865,230868769.04495165,109621285.94256008,8673228.299255883,76953376.39034042,22142492.054821134,1852189.1981426429,0.7438211410988574,193000118.3608799
5385,21.5530601480346,69.25293804893424,24.540052188610563,50.78890816778202,7953271.072598734,259345775.53666213,104620966.36882816,8691028.713797864,78031416.73297387,15865123.000067241,2033397.921989183,0.7140682954549032,193720648.57191512
5386,21.529322605724335,71.18027607459511,24.53970208433888,51.30005089168654,1886761.416335588,282495736.83850306,102278816.84093687,8752323.584195262,77273313.31048903,14071588.96178113,2181590.984471458,0.62480975852304,197072982.92588308
5387,21.528975216105867,72.80599189223354,24.5395864653125,50.43730893527417,3363393.892976351,303140136.75858027,102302085.66026698,8930065.08239339,76981202.30893148,14071588.96178113,2319229.307160982,0.5653040672351313,204469929.21078584
5388,21.529094892758536,73.61329361366991,24.540218244313454,48.46904548673903,4562828.860479701,300558690.94605315,103514059.95849015,9096610.542612245,78059242.65156494,14071588.96178113,2286617.802531831,0.4537308960703022,205221233.22733444
5389,21.529319968611137,73.15303958486452,24.54019424097858,48.09643385427673,6744058.182395782,342319443.91726553,103398768.24270532,9748826.757508934,76981202.30893148,14071588.96178113,2597150.214483747,0.3942252047823942,219753268.9425924
5390,21.529496895886282,72.77649229108656,24.54023062231546,47.21639585360231,8787240.847404074,372915406.7820141,101371374.76153973,10677991.417147478,73747081.28103115,14071588.96178113,2874713.10157996,0.3495959363164626,228605590.63801244
5391,21.530396323474452,72.11392346120583,24.539450019113403,44.752364954271094,10119441.143544191,394356795.5886189,101270256.90968205,11288863.963700049,72669040.93839769,14071588.96178113,3240763.0458031893,0.30496666785053084,236095669.1537364
5392,21.53012515436363,70.92851538542976,24.540462771462696,45.71906733303863,9844984.6323381,403910814.66946554,107688473.76712997,11805216.46268433,75903161.96629804,16761890.098457782,3218205.239689804,0.3495959363164626,245607073.53439787
5393,21.529171093097887,70.19190414537825,24.54059708146413,48.40611074636209,4541191.198472389,487853800.8494308,131340069.13083085,13228797.930007314,91287837.76472382,23039258.9947167,3784174.441383023,0.40910162760437124,295471733.14679855
5394,21.60869543206486,69.55153009368634,24.5395543643354,49.25964304227685,0.0,500227291.8270337,160208812.1915903,13220885.370210802,114684788.38251103,28419860.95108005,3883277.4877884085,0.5429894330021654,326951242.80060154
5395,21.788502221072473,68.79622005477664,24.539530841197358,49.76828180665371,0.0,453696433.1922512,164633666.1289813,11743653.63930736,114684788.38251103,34697230.00583395,3507994.101328944,0.6396861813450169,315865810.52639836
5396,21.820108281396205,69.26977547440374,24.53941477393006,52.22549944900404,0.0,428316432.0956187,158567860.9869954,10177556.77837742,105914410.14066473,39181065.02230175,3294829.0456514983,0.6099333357010631,301340005.0188683
5397,21.83757775614357,70.99494332435754,24.5380537641672,54.120503075824935,0.0,428828360.1489521,153991989.6559594,9909531.554022688,101602248.77013095,39181065.02230175,3299144.309504047,0.5578658558241428,296934776.3722768
5398,21.84155110340482,70.42429014580783,24.538527705334918,53.582359283176764,0.0,374949590.62448055,138256210.75994354,9087264.181526842,96065991.55618495,30213394.989366166,2889560.032865599,0.4537308960703022,263239407.6347704
5399,21.735138742851053,70.87014153253129,24.538255630885143,53.50602809350449,0.0,362609380.8816193,112816972.87228186,9024816.269603541,79749330.91590448,21245724.9564306,2797100.7303432315,0.3942252047823942,233686766.4994883
5400,21.60022608348711,71.36910130844531,24.538578127412908,53.35936787417058,0.0,339292894.4384813,90897576.33951573,8797055.04881027,64510710.61825748,14968356.060171671,2621454.61227634,0.21570813091866772,203995207.81900948
5401,21.53086204291513,71.5838959582439,24.538680814249048,53.43164492464508,4187014.7822693265,321893770.7753422,73338984.9074146,8679653.740782928,49884138.24231657,12278055.081989996,2497137.842325125,0.059505691287907315,182032580.0932851
5402,21.529725053961656,71.08880908072904,24.53880174337407,52.87871866416031,11410047.948943166,301659142.25798,68880757.04672413,8673228.299255883,45571976.87178277,12278055.081989996,2357496.793695474,0.029752845643953606,173237153.7823652
5403,21.52979328025961,70.08641544784929,24.53903931375393,52.25364602340113,18919046.965699166,282710076.48369586,66597278.19813341,8673228.299255883,43415896.1865159,12278055.081989996,2230098.630371633,0.007438211410988301,167140319.34793174
5404,21.529633038366786,68.89969717093618,24.53924442914861,51.730898558803005,26831267.646000672,268141691.28878528,65423269.47016817,8673228.299255883,42337855.84388244,12278055.081989996,2134130.245039849,0.007438211410988301,163747589.11509684
5405,21.529238404055576,68.53346181422204,24.539730471847545,51.8123410828809,44205939.94605458,245213230.1614892,69482333.7134504,8673228.299255883,42949903.765588544,15865123.000067241,1994078.648538737,0.029752845643953606,165955390.415965
5406,21.529541036395788,68.06003105239802,24.539627968597923,51.99414087734208,56187167.052126296,231906779.28587922,82295765.21790537,8673228.299255883,49564201.322168,22142492.054821134,1915843.5416603857,0.2008317080966909,178327080.66390723
5407,21.528937610397744,68.04455537332043,24.539458052092556,52.589328552948295,45246912.72492635,245682803.13909194,97588503.75989653,8673228.299255883,63870836.777960315,23039258.9947167,2005179.6879636387,0.6991918726329261,194565075.7145693
5408,21.703530365672705,67.43891769183587,24.39044626369444,52.807121847042595,40868903.28398393,271559425.48654747,110347830.50125438,8673487.478477927,77345033.15809168,22142492.054821134,2186817.8098636344,0.7438211410988574,214490606.75809819
5409,21.68364497913851,68.81190312888778,24.384815158677384,54.065893620855746,31382126.273257587,297319239.3670523,110397789.79537253,8675104.431230145,80490464.82972063,18878146.32000185,2354074.21441988,0.7140682954549032,219964911.67547584
5410,21.683823961828825,70.42661962013064,24.384231473904567,54.48715604588663,13431874.805701993,326232916.3840725,108109265.67204016,8764316.876734646,79732361.40723576,17084612.28171575,2527975.1063539963,0.62480975852304,221330862.7352983
5411,21.684206761144733,71.7351250262996,24.384072266600185,53.56213536555339,8735250.869136952,357242849.8642636,108293662.65631752,9034611.16279944,79440250.40567827,17084612.28171575,2734188.806124082,0.5653040672351313,230286362.90078437
5412,21.684399070964986,72.32665427878287,24.384659191513823,51.57352063736416,9634414.238382682,352240865.38493425,109406031.76570368,9121254.191345003,80518290.7483117,17084612.28171575,2681874.5443312237,0.4537308960703022,230031124.973476
5413,21.684436001054905,72.17350949017701,24.384815529567618,50.46723209613279,12104345.757373586,385289164.477513,108772865.47822067,9944433.610362766,79247091.02574714,16647577.676767655,2933763.16534313,0.3942252047823942,241237368.88984954
5414,21.684910187841087,72.09819708188247,24.384532616494834,48.9001753034073,13743313.343746822,387896655.40737677,106870605.45322156,10614633.449471556,76206129.37777792,17084612.28171575,2965230.3442563433,0.3495959363164626,240750595.03692943
5415,21.684761312699028,71.29063493464447,24.385057116927417,47.19696930637581,14759442.601686263,411788480.8006202,107404573.24778704,11990535.300461365,75128089.03514448,17084612.28171575,3201336.630465503,0.30496666785053084,249587214.3818892
5416,21.68512228517339,71.05044851512234,24.385656032831665,48.71661946556628,14057025.649070496,454971017.6258503,114718844.70415649,13049302.40817869,78362210.0630448,19774913.4183924,3532418.814540606,0.3495959363164626,271061525.79579675
5417,21.684580497290213,70.28179075346738,24.38496463960097,48.04047554821344,7813644.78808389,461489302.0216128,136508487.74644595,13126508.597455872,93746885.8614706,26052282.314651314,3582810.972868163,0.40910162760437124,292942803.3496782
5418,21.660818670266114,69.32397468950113,24.450032452184484,45.79978782337417,0.0,439710534.58435804,160499036.9113743,13547759.44215963,115076445.1502623,28419860.95108005,3454971.367872277,0.5429894330021654,307069215.1061603
5419,21.813840091743412,68.50970318002884,24.529163166303434,47.11875601182434,0.0,391157846.84183633,164246154.61064047,11829830.850975228,114684788.38251103,34697230.00583395,3034305.371320248,0.6396861813450169,294632103.55791926
5420,21.858987958839162,68.51031594541882,24.539679304266446,46.9517004712755,0.0,330979112.7433956,158114384.91219637,10443867.309722316,105914410.14066473,39181065.02230175,2575042.4395075804,0.6099333357010631,268440755.8266616
5421,21.855888815170506,69.85940696405122,24.540247998395415,48.15501288340582,0.0,286276235.0264199,152513350.02863267,9503624.633484788,101602248.77013095,39181065.02230175,2226411.602715188,0.5578658558241428,247938761.70410597
5422,21.85398537460695,71.22230928668397,24.53990034061289,49.5354888439384,0.0,283726086.1913239,137647795.94140568,9173780.13841246,96065991.55618495,30213394.989366166,2194629.257442097,0.4537308960703022,232223158.0051803
5423,21.7472391947443,71.98298299009069,24.539615157699284,49.802553353544226,0.0,288860301.28513885,112250299.20750745,9021304.820393728,79749330.91590448,21245724.9564306,2233938.5147786313,0.3942252047823942,208537066.3025537
5424,21.610563625288524,72.17914818393736,24.539676184771864,49.64492631233,0.0,275224446.75511557,90407310.35091153,8793677.007534917,64510710.61825748,14968356.060171671,2134566.66494748,0.21570813091866772,182148792.60261673
5425,21.531314046902178,72.10829822759608,24.539740195361123,50.331371262880054,3041496.1491427594,273534285.547132,72970544.25987606,8680594.170115208,49884138.24231657,12278055.081989996,2127756.7654542723,0.059505691287907315,165162471.49196768
5426,21.529329887004447,71.6710100419794,24.539787077718344,51.26035704860984,7854419.53873316,281487472.20991224,68724069.32421947,8673228.299255883,45571976.87178277,12278055.081989996,2200809.0711908103,0.029752845643953606,165171366.57376796
5427,21.529359051053834,70.46414603026302,24.539536610240663,52.09184419142097,15627184.47465648,271393278.6100675,66511063.174959555,8673228.299255883,43415896.1865159,12278055.081989996,2143883.607197792,0.007438211410988301,162184550.86986756
5428,21.529802463670325,69.12124780016653,24.539432383139374,52.51209607545471,27227604.14869739,261355125.80404046,65376555.79902527,8673228.299255883,42337855.84388244,12278055.081989996,2087416.573896955,0.007438211410988301,161570799.11660457
5429,21.529605874587535,67.85152028026916,24.539393877897975,52.22548238740217,35159610.97107118,251472286.32364202,69514767.04583576,8673228.299255883,42949903.765588544,15865123.000067241,2026511.9809240869,0.029752845643953606,165058732.81074014
5430,21.529401242557743,66.91260097964681,24.53947223543366,51.567189831114526,40847249.807275735,237568410.18883628,82312111.96376456,8673228.299255883,49564201.322168,22142492.054821134,1932190.2875195572,0.2008317080966909,175117331.96246856
5431,21.528704385527487,66.92842460675429,24.539577116130417,52.19264499796886,42067858.26767603,237490972.4114766,97518794.51042666,8673228.299255883,63870836.777960315,23039258.9947167,1935470.4384937473,0.6991918726329261,190705071.40347752
5432,21.707751076711162,66.4610206814418,24.389912495213764,51.43160185263891,28473345.709905986,253292738.52972788,110190684.11134754,8675634.792220531,77345033.15809168,22142492.054821134,2027524.1062141887,0.7438211410988574,204112712.1912255
5433,21.683583360278064,68.46556022972734,24.385064990703643,52.02357138138345,12828501.177761512,280238932.4215284,110305699.80675091,8745947.062546445,80490464.82972063,18878146.32000185,2191141.594481933,0.7140682954549035,207994844.33984753
5434,21.683796292901732,70.04460649274786,24.384684655042438,51.877852238992716,6914525.055930462,308481095.0032269,108198382.59698674,9005079.122205038,79732361.40723576,17084612.28171575,2376329.7858301527,0.62480975852304,213330255.95003918
5435,21.68392863213,70.97293166753398,24.384742420215062,50.78171440549878,8376036.482377711,327228612.31295353,108274280.19512607,9249690.792305306,79440250.40567827,17084612.28171575,2499726.7154267547,0.5653040672351312,220142496.46023646
5436,21.684158595810946,71.48243711326207,24.38479967065932,49.21395608246262,9229826.328430226,341476308.6087645,110166032.97428635,9955437.802670617,80518290.7483117,17084612.28171575,2607692.141588304,0.4537308960703022,227068077.95335126
5437,21.68455836662267,72.1023811460477,24.385403185418003,47.44749045459852,11660058.145921657,399233017.9299131,110513268.03142664,11504808.17642935,79247091.02574714,16647577.676767655,3113791.1524825217,0.3942252047823942,247477626.72337157
5438,21.684867797779344,71.88374824759353,24.385590345143246,45.89757058765184,13253545.643620292,472464217.1736986,111036916.33279529,13908339.134112451,76206129.37777792,17084612.28171575,3837835.539189184,0.3495959363164626,272942837.2719016
5439,21.685220609815957,71.33636216403285,24.38604035878242,48.481151353949514,14240706.324658053,503290207.3718717,111065345.62176242,14902601.794004573,75128089.03514448,17084612.28171575,3950042.5108976155,0.30496666785053084,283575650.1872723
5440,21.685037811159784,70.69656700142103,24.384962661048135,50.858542330288294,13447836.012298496,611086842.6089082,119027081.27626412,16067172.330491932,78362210.0630448,19774913.4183924,4822785.464334973,0.3495959363164626,327205307.483333
5441,21.684391836755665,69.6069604628829,24.38384413892683,50.97055841888986,7250591.023645541,669945294.4797497,142733324.6626406,17589423.304961678,93746885.8614706,26052282.314651314,5344733.181557049,0.40910162760437124,368465286.49710566
5442,21.674024659585204,68.60906413489728,24.44790901038238,49.19470696229476,0.0,608189589.5055372,164952118.25459647,16620228.003966229,115076445.1502623,28419860.95108005,4835584.149287866,0.5429894330021654,367681981.4231088
5443,21.839991552197414,68.07179575960556,24.531862418506133,45.571763030782904,0.0,426731898.27923965,166029488.7576973,13205770.382957375,114684788.38251103,34697230.00583395,3441699.986394926,0.6396861813450169,308273454.8507772
5444,21.879568313595684,68.39464084797946,24.539973563392802,47.25172502342351,0.0,365199214.7044027,159288434.54922378,11307533.125399211,105914410.14066473,39181065.02230175,2885426.260858094,0.6099333357010631,281021506.117358
5445,21.88535574156168,69.65038479869521,24.539746110446114,49.634723479919735,0.0,352787567.1203113,153955574.78612697,10447207.991679767,101602248.77013095,39181065.02230175,2725053.002014565,0.5578658558241428,271551430.4928974
5446,21.888361363562122,70.9503265377388,24.539230547990623,51.03136793935621,0.0,348972868.0677728,138776163.3244568,9806266.04739158,96065991.55618495,30213394.989366166,2690510.7315141372,0.4537308960703022,255100452.68038106
5447,21.784165886740343,71.73059663052402,24.539005413354847,50.98307982492715,0.0,335523339.90511394,112914356.60357371,9335544.406308638,79749330.91590448,21245724.9564306,2583756.32492997,0.3942252047823942,224755469.90527835
5448,21.64353755964187,72.03068031871247,24.539110656051054,50.820349958241586,0.0,317251576.33600426,90908529.83656873,8984533.600638583,64510710.61825748,14968356.060171671,2444929.5575010176,0.21570813091866772,196659055.28190348
5449,21.533082359647285,71.9000453739263,24.53929124739989,52.01113962627289,1902828.4040117224,321526129.0372429,73411033.09970574,8768919.303480811,49884138.24231657,12278055.081989996,2479920.4719183645,0.059505691287907315,181220685.58012396
5450,21.529852228155743,71.1109018812482,24.5390646813173,52.259693615180396,5202884.20639957,316731211.5097915,68982462.17143324,8682293.516042449,45571976.87178277,12278055.081989996,2450136.70161803,0.029752845643953606,176293827.41016358
5451,21.529558170041494,70.03160154359895,24.539013625536473,51.876688264517696,5722280.085073943,311948254.7356824,66786103.10261558,8675590.75581821,43415896.1865159,12278055.081989996,2416561.0782914907,0.007438211410988301,172676281.37620103
5452,21.529245053106326,69.5617518854882,24.53949120654866,51.91653624873143,8154968.82346,291286535.26945007,65561963.989273615,8673228.299255883,42337855.84388244,12278055.081989996,2272824.764145312,0.007438211410988301,165375798.68691033
5453,21.52942561013018,68.74565820487457,24.539366637116856,52.07448127085117,11970068.520681098,278532959.21069705,69674909.95421728,8673228.299255883,42949903.765588544,15865123.000067241,2186654.889305627,0.029752845643953606,166509252.53134334
5454,21.529307980838656,67.90500899872723,24.539323328979407,52.277360116038984,14563125.44642273,276351253.15306866,82556678.43482135,8673228.299255883,49564201.322168,22142492.054821134,2176756.7585763475,0.2008317080966909,179528137.96798515
5455,21.52873839864577,67.70883138783584,24.539200339116785,53.30040986491679,10838050.974765508,290918769.7370198,97864591.14378682,8673228.299255883,63870836.777960315,23039258.9947167,2281267.0718539073,0.6991918726329261,198450198.04771525
5456,21.733763375537638,67.05148378204541,24.391142855719053,53.18457997863666,10020955.854531372,313753526.6689829,110678001.98754519,8742227.194451049,77345033.15809168,22142492.054821134,2448249.5801813263,0.7438211410988574,218602829.49538326
5457,21.68376626057102,68.57835138764908,24.384735011353815,53.74985050790078,2650900.82570903,359200378.93814623,111274556.22846416,9139904.600252759,80490464.82972063,18878146.32000185,2766040.4784889235,0.7140682954549032,231891649.4830826
5458,21.683692861970894,70.35670104307502,24.384201274702463,53.43572586333596,4539464.916917748,393693846.95264983,109390119.02361324,9560643.090755625,79732361.40723576,17084612.28171575,3012502.2439060896,0.62480975852304,242134556.3134691
5459,21.68386608032826,71.49339173363795,24.384085572188862,52.984547332470896,5931017.01346379,446553136.0938288,110296541.08292855,10356135.542291805,79440250.40567827,17084612.28171575,3415542.8532427573,0.5653040672351312,261124592.11869273
5460,21.684055072654278,71.9834855509482,24.38381186773363,52.01267723337281,6766722.639045671,511282758.58085227,113838551.6666453,12287213.147525564,80518290.7483117,17084612.28171575,3948435.4890923137,0.4537308960703022,286521712.07327795
5461,21.684404326017347,72.42886210792237,24.38457134014256,50.0926101353069,9054358.520499518,526040503.64082927,113722717.87361203,13731990.77106647,79247091.02574714,16647577.676767655,4096058.4000307703,0.3942252047823942,292087671.9273883
5462,21.68456148610832,72.26784734864992,24.384797515276436,49.30113307304892,10585375.515106339,548325926.6381238,112707119.46098258,15114701.36019382,76206129.37777792,17084612.28171575,4301676.44129511,0.3495959363164626,299010886.84539264
5463,21.68510586938896,71.86167990756245,24.384468470879455,49.663092805541034,11581449.784014184,576022170.8540992,112672041.54124205,15915638.968400296,75128089.03514448,17084612.28171575,4543701.255981548,0.30496666785053084,308539915.0872798
5464,21.684951241057718,70.8548360324407,24.384257959452636,49.6233902188113,10938193.461571567,613878944.3128986,120225537.51002288,17207929.927199524,78362210.0630448,19774913.4183924,4880484.101386132,0.3495959363164626,328497916.7681796
5465,21.684447490068653,69.67732799668883,24.384194426032494,49.71895256866205,5304413.529903983,621538383.2093621,142300775.06214654,17539616.26830212,93746885.8614706,26052282.314651314,4961990.617722551,0.40910162760437124,351248373.9752353
5466,21.720197761757944,68.6570665867808,24.44827513987906,49.70934070304637,0.0,614490318.4396377,165625650.95514113,17225386.699903183,115076445.1502623,28419860.95108005,4903958.1538955895,0.5429894330021654,370455757.101687
5467,21.891558821943445,67.3996002626521,24.52240272912338,49.84538376027114,0.0,563393419.9607528,168932529.64939085,15087223.138976421,114684788.38251103,34697230.00583395,4463288.122069389,0.6396861813450169,356730336.3029751
5468,21.93232702445921,67.37010419849437,24.53777176085644,50.04684460286807,0.0,522358874.84912765,162810643.3117937,13618741.681949513,105914410.14066473,39181065.02230175,4096426.4668777473,0.6099333357010631,336930268.2615029
5469,21.95324111759393,68.24282383222585,24.53877818453033,50.95851773801524,0.0,463102184.3666176,156368995.00767395,11980440.53721326,101602248.77013095,39181065.02230175,3605240.678028053,0.5578658558241428,310736389.79654646
5470,21.951439636504812,69.29342661861911,24.538639618061648,51.4591346225133,0.0,447164232.8820301,141276218.10089672,11518754.70049193,96065991.55618495,30213394.989366166,3478076.854853693,0.4537308960703022,290330962.39490676
5471,21.840636377310247,70.28055792043013,24.538503720986153,51.16729343996065,0.0,432036919.1662781,115363095.14067501,11015854.955123644,79749330.91590448,21245724.9564306,3352184.313216261,0.3942252047823942,259375401.52943438
