Hour,Generated PV Power,Generated PV Energy,,,,,
2229,0,0,,,,,
2230,0,0,,,,,
2231,0,0,,,,,
2232,0,0,,,,,
2233,0,0,,,,,
2234,0,0,,,,,
2235,0,0,,,,,
2236,0,0,,,,,
2237,0,0,,,,,
2238,0,0,,,,,
2239,0,0,,,,,
2240,34263.38,123348163.1,,,,,
2241,117370.83,422534974.8,,,,,
2242,236849.44,852657982.1,,,,,
2243,342502.59,1233009314,,,,,
2244,412561.92,1485222903,,,,,
2245,451811.49,1626521371,,,,,
2246,461363.25,1660907710,,,,,
2247,438745.04,1579482153,,,,,
2248,374805.12,1349298424,,,,,
2249,269003.95,968414237.2,,,,,
2250,137533.4,495120223.4,,,,,
2251,29978.35,107922047.7,,,,,
2252,948.27,3413782.759,,,,,
2253,0,0,,,,,
2254,0,0,,,,,
2255,0,0,,,,,
2256,0,0,,,,,
2257,0,0,,,,,
2258,0,0,,,,,
2259,0,0,,,,,
2260,0,0,,,,,
2261,0,0,,,,,
2262,0,0,,,,,
2263,0,0,,,,,
2264,28288.98,101840313.1,,,,,
2265,125966.88,453480770.7,,,,,
2266,249305.45,897499604.1,,,,,
2267,351390.08,1265004280,,,,,
2268,421231.04,1516431755,,,,,
2269,458664.3,1651191495,,,,,
2270,455353.8,1639273696,,,,,
2271,423301.55,1523885591,,,,,
2272,362577.03,1305277308,,,,,
2273,262829.85,946187474.4,,,,,
2274,135785.6,488828145.5,,,,,
2275,29888.58,107598890.7,,,,,
2276,938.4,3378246.671,,,,,
2277,0,0,,,,,
2278,0,0,,,,,
2279,0,0,,,,,
2280,0,0,,,,,
2281,0,0,,,,,
2282,0,0,,,,,
2283,0,0,,,,,
2284,0,0,,,,,
2285,0,0,,,,,
2286,0,0,,,,,
2287,0,0,,,,,
2288,33596.76,120948352.2,,,,,
2289,126448.09,455213118.7,,,,,
2290,252770.98,909975526,,,,,
2291,348914.97,1256093879,,,,,
2292,414862.89,1493506390,,,,,
2293,451004.71,1623616961,,,,,
2294,450331.93,1621194959,,,,,
2295,416842.53,1500633121,,,,,
2296,352712.69,1269765701,,,,,
2297,256758.51,924330636.7,,,,,
2298,132676.64,477635889.8,,,,,
2299,28983.47,104340489.7,,,,,
2300,937.97,3376675.502,,,,,
2301,0,0,,,,,
2302,0,0,,,,,
2303,0,0,,,,,
2304,0,0,,,,,
2305,0,0,,,,,
2306,0,0,,,,,
2307,0,0,,,,,
2308,0,0,,,,,
2309,0,0,,,,,
2310,0,0,,,,,
2311,0,0,,,,,
2312,34539.15,124340939.8,,,,,
2313,125470.79,451694837.1,,,,,
2314,245675.94,884433368.1,,,,,
2315,333401.07,1200243868,,,,,
2316,380895.97,1371225475,,,,,
2317,407112.67,1465605606,,,,,
2318,426506.13,1535422055,,,,,
2319,398828.32,1435781940,,,,,
2320,336382.03,1210975320,,,,,
2321,249490.73,898166633.3,,,,,
2322,131509.27,473433356.1,,,,,
2323,29245.71,105284553.3,,,,,
2324,942.78,3393999.456,,,,,
2325,0,0,,,,,
2326,0,0,,,,,
2327,0,0,,,,,
2328,0,0,,,,,
2329,0,0,,,,,
2330,0,0,,,,,
2331,0,0,,,,,
2332,0,0,,,,,
2333,0,0,,,,,
2334,0,0,,,,,
2335,0,0,,,,,
2336,49563.9,178430041.6,,,,,
2337,128517.88,462664385.4,,,,,
2338,241081.87,867894718.5,,,,,
2339,329299.64,1185478701,,,,,
2340,386955.38,1393039362,,,,,
2341,425339.89,1531223621,,,,,
2342,439476.67,1582116013,,,,,
2343,410885.51,1479187844,,,,,
2344,356369.65,1282930732,,,,,
2345,257064.43,925431946.3,,,,,
2346,126319.98,454751915.8,,,,,
2347,26400.28,95041006.45,,,,,
2348,903.33,3252000.64,,,,,
2349,0,0,,,,,
2350,0,0,,,,,
2351,0,0,,,,,
2352,0,0,,,,,
2353,0,0,,,,,
2354,0,0,,,,,
2355,0,0,,,,,
2356,0,0,,,,,
2357,0,0,,,,,
2358,0,0,,,,,
2359,0,0,,,,,
2360,44570.94,160455369.9,,,,,
2361,126249.96,454499867.6,,,,,
2362,250116.26,900418524.5,,,,,
2363,349813.86,1259329912,,,,,
2364,411842.98,1482634710,,,,,
2365,437026.12,1573294023,,,,,
2366,422284.2,1520223135,,,,,
2367,375070.85,1350255068,,,,,
2368,298407.2,1074265922,,,,,
2369,173667.32,625202362.5,,,,,
2370,61006.5,219623406.8,,,,,
2371,11642.07,41911466.5,,,,,
2372,674.17,2426994.272,,,,,
2373,0,0,,,,,
2374,0,0,,,,,
2375,0,0,,,,,
2376,0,0,,,,,
2377,0,0,,,,,
2378,0,0,,,,,
2379,0,0,,,,,
2380,0,0,,,,,
2381,0,0,,,,,
2382,0,0,,,,,
2383,0,0,,,,,
2384,34390.6,123806176.9,,,,,
2385,128255.53,461719913.8,,,,,
2386,253933.44,914160380.8,,,,,
2387,350915.99,1263297552,,,,,
2388,415466.66,1495679987,,,,,
2389,445121.56,1602437626,,,,,
2390,442683.14,1593659286,,,,,
2391,410315.01,1477134045,,,,,
2392,344480.55,1240129998,,,,,
2393,247988.83,892759804.6,,,,,
2394,127916.55,460499582.6,,,,,
2395,28108.95,101192228.7,,,,,
2396,930.61,3350201.095,,,,,
2397,0,0,,,,,
2398,0,0,,,,,
2399,0,0,,,,,
2400,0,0,,,,,
2401,0,0,,,,,
2402,0,0,,,,,
2403,0,0,,,,,
2404,0,0,,,,,
2405,0,0,,,,,
2406,0,0,,,,,
2407,0,0,,,,,
2408,34778.67,125203225.7,,,,,
2409,128750.58,463502106,,,,,
2410,252961.14,910660092.8,,,,,
2411,345950.46,1245421659,,,,,
2412,396188.06,1426277021,,,,,
2413,428135.73,1541288618,,,,,
2414,417172.56,1501821220,,,,,
2415,367171.57,1321817666,,,,,
2416,284690.98,1024887537,,,,,
2417,189148.28,680933791.3,,,,,
2418,87663.14,315587292,,,,,
2419,17906.71,64464167.32,,,,,
2420,817.04,2941330.027,,,,,
2421,0,0,,,,,
2422,0,0,,,,,
2423,0,0,,,,,
2424,0,0,,,,,
2425,0,0,,,,,
2426,0,0,,,,,
2427,0,0,,,,,
2428,0,0,,,,,
2429,0,0,,,,,
2430,0,0,,,,,
2431,0,0,,,,,
2432,47031.43,169313130.7,,,,,
2433,139376.97,501757106.2,,,,,
2434,247978.13,892721256.5,,,,,
2435,327862.04,1180303334,,,,,
2436,387037.02,1393333274,,,,,
2437,413387.19,1488193875,,,,,
2438,403897.64,1454031521,,,,,
2439,365599.24,1316157257,,,,,
2440,292957.03,1054645300,,,,,
2441,199628.38,718662182.7,,,,,
2442,90365.59,325316126,,,,,
2443,17487.28,62954216.59,,,,,
2444,769.32,2769555.156,,,,,
2445,0,0,,,,,
2446,0,0,,,,,
2447,0,0,,,,,
2448,0,0,,,,,
2449,0,0,,,,,
2450,0,0,,,,,
2451,0,0,,,,,
2452,0,0,,,,,
2453,0,0,,,,,
2454,0,0,,,,,
2455,0,0,,,,,
2456,38974.96,140309842.6,,,,,
2457,126044.59,453760538.8,,,,,
2458,245998.52,885594677.5,,,,,
2459,342919.71,1234510955,,,,,
2460,401768.97,1446368285,,,,,
2461,426049.51,1533778245,,,,,
2462,423228.98,1523624323,,,,,
2463,391756.81,1410324517,,,,,
2464,300389.27,1081401355,,,,,
2465,160457.07,577645465.9,,,,,
2466,64406.11,231862000.1,,,,,
2467,16477.28,59318213.09,,,,,
2468,780.71,2810540.255,,,,,
2469,0,0,,,,,
2470,0,0,,,,,
2471,0,0,,,,,
2472,0,0,,,,,
2473,0,0,,,,,
2474,0,0,,,,,
2475,0,0,,,,,
2476,0,0,,,,,
2477,0,0,,,,,
2478,0,0,,,,,
2479,0,0,,,,,
2480,58735.6,211448170.4,,,,,
2481,142456.51,512843451,,,,,
2482,246623.37,887844145.5,,,,,
2483,333406.81,1200264532,,,,,
2484,373765.05,1345554167,,,,,
2485,389592.62,1402533439,,,,,
2486,385743.22,1388675599,,,,,
2487,342653.12,1233551228,,,,,
2488,254868.38,917526162.8,,,,,
2489,150077.78,540280021.8,,,,,
2490,64764.48,233152139.3,,,,,
2491,14044.63,50560680,,,,,
2492,773.67,2785201.136,,,,,
2493,0,0,,,,,
2494,0,0,,,,,
2495,0,0,,,,,
2496,0,0,,,,,
2497,0,0,,,,,
2498,0,0,,,,,
2499,0,0,,,,,
2500,0,0,,,,,
2501,0,0,,,,,
2502,0,0,,,,,
2503,0,0,,,,,
2504,53782.15,193615724.5,,,,,
2505,127460.2,458856703.5,,,,,
2506,232050.97,835383509.4,,,,,
2507,330079.6,1188286573,,,,,
2508,404879.06,1457564615,,,,,
2509,443484.79,1596545240,,,,,
2510,450852.46,1623068843,,,,,
2511,423256.49,1523723380,,,,,
2512,360798.56,1298874800,,,,,
2513,250518.58,901866874.6,,,,,
2514,105947.24,381410070.9,,,,,
2515,18110.11,65196398.05,,,,,
2516,862.88,3106360.667,,,,,
2517,0,0,,,,,
2518,0,0,,,,,
2519,0,0,,,,,
2520,0,0,,,,,
2521,0,0,,,,,
2522,0,0,,,,,
2523,0,0,,,,,
2524,0,0,,,,,
2525,0,0,,,,,
2526,0,0,,,,,
2527,0,0,,,,,
2528,47093.16,169535372.8,,,,,
2529,112636.4,405491037.7,,,,,
2530,188839.08,679820702.6,,,,,
2531,243672.24,877220064.9,,,,,
2532,298683.91,1075262062,,,,,
2533,359473.09,1294103112,,,,,
2534,402316.77,1448340366,,,,,
2535,377938.44,1360578386,,,,,
2536,273298.35,983874074.2,,,,,
2537,157963.87,568669937.1,,,,,
2538,85845.26,309042919.1,,,,,
2539,23127.49,83258971.16,,,,,
2540,869.32,3129537.711,,,,,
2541,0,0,,,,,
2542,0,0,,,,,
2543,0,0,,,,,
2544,0,0,,,,,
2545,0,0,,,,,
2546,0,0,,,,,
2547,0,0,,,,,
2548,0,0,,,,,
2549,0,0,,,,,
2550,0,0,,,,,
2551,0,0,,,,,
2552,33807.85,121708263.6,,,,,
2553,78625.2,283050734.6,,,,,
2554,168980.14,608328489.3,,,,,
2555,249284.69,897424889.5,,,,,
2556,277260.58,998138072.5,,,,,
2557,297431.28,1070752605,,,,,
2558,329121.19,1184836279,,,,,
2559,322888.15,1162397353,,,,,
2560,274134.81,986885332,,,,,
2561,204895.93,737625356,,,,,
2562,109331.24,393592461.4,,,,,
2563,24835.81,89408906.52,,,,,
2564,812.41,2924674.203,,,,,
2565,0,0,,,,,
2566,0,0,,,,,
2567,0,0,,,,,
2568,0,0,,,,,
2569,0,0,,,,,
2570,0,0,,,,,
2571,0,0,,,,,
2572,0,0,,,,,
2573,0,0,,,,,
2574,0,0,,,,,
2575,0,0,,,,,
2576,45602.23,164168011.1,,,,,
2577,120108.18,432389449.1,,,,,
2578,199449.61,718018586.6,,,,,
2579,287674.48,1035628122,,,,,
2580,368025.92,1324893311,,,,,
2581,407815.72,1468136593,,,,,
2582,401406.98,1445065116,,,,,
2583,336013.39,1209648191,,,,,
2584,259927.57,935739251.2,,,,,
2585,165395.32,595423164.6,,,,,
2586,79596.26,286546553.3,,,,,
2587,19096.09,68745927.51,,,,,
2588,710.57,2558062.553,,,,,
2589,0,0,,,,,
2590,0,0,,,,,
2591,0,0,,,,,
2592,0,0,,,,,
2593,0,0,,,,,
2594,0,0,,,,,
2595,0,0,,,,,
2596,0,0,,,,,
2597,0,0,,,,,
2598,0,0,,,,,
2599,0,0,,,,,
2600,34482.21,124135945.5,,,,,
2601,78178.54,281442734,,,,,
2602,138970.26,500292927.9,,,,,
2603,214039.82,770543365,,,,,
2604,244757.04,881125355.7,,,,,
2605,234830.42,845389529,,,,,
2606,228347.69,822051692.5,,,,,
2607,203571.67,732858009.2,,,,,
2608,177834.39,640203797.2,,,,,
2609,121532.1,437515577,,,,,
2610,60610.92,218199312.3,,,,,
2611,15480.86,55731092.65,,,,,
2612,644.27,2319371.48,,,,,
2613,0,0,,,,,
2614,0,0,,,,,
2615,0,0,,,,,
2616,0,0,,,,,
2617,0,0,,,,,
2618,0,0,,,,,
2619,0,0,,,,,
2620,0,0,,,,,
2621,0,0,,,,,
2622,0,0,,,,,
2623,0,0,,,,,
2624,41872.57,150741242.7,,,,,
2625,108817.46,391742854.5,,,,,
2626,182300.47,656281703.8,,,,,
2627,239543.66,862357193.8,,,,,
2628,283921.07,1022115843,,,,,
2629,303352.22,1092067980,,,,,
2630,286243.66,1030477170,,,,,
2631,259230.87,933231144.4,,,,,
2632,212994.43,766779934.9,,,,,
2633,151667.03,546001307.1,,,,,
2634,89932.58,323757299.9,,,,,
2635,23406.32,84262751.69,,,,,
2636,841.85,3030659.196,,,,,
2637,0,0,,,,,
2638,0,0,,,,,
2639,0,0,,,,,
2640,0,0,,,,,
2641,0,0,,,,,
2642,0,0,,,,,
2643,0,0,,,,,
2644,0,0,,,,,
2645,0,0,,,,,
2646,0,0,,,,,
2647,0,0,,,,,
2648,53869.59,193930518,,,,,
2649,136124.35,490047649.2,,,,,
2650,239900.37,863641333.1,,,,,
2651,331009.97,1191635910,,,,,
2652,397633.52,1431480670,,,,,
2653,431922.09,1554919528,,,,,
2654,428160.35,1541377266,,,,,
2655,403511.05,1452639765,,,,,
2656,346122.31,1246040325,,,,,
2657,246225.24,886410875.1,,,,,
2658,127941.23,460588440.8,,,,,
2659,29533.45,106320407.9,,,,,
2660,960.53,3457916.484,,,,,
2661,0,0,,,,,
2662,0,0,,,,,
2663,0,0,,,,,
2664,0,0,,,,,
2665,0,0,,,,,
2666,0,0,,,,,
2667,0,0,,,,,
2668,0,0,,,,,
2669,0,0,,,,,
2670,0,0,,,,,
2671,0,0,,,,,
2672,44470.83,160094984.2,,,,,
2673,131157.02,472165282.1,,,,,
2674,244816.54,881339553.1,,,,,
2675,335110.47,1206397677,,,,,
2676,401952.03,1447027325,,,,,
2677,420869.42,1515129920,,,,,
2678,420703.48,1514532525,,,,,
2679,406033.52,1461720663,,,,,
2680,349327.38,1257578571,,,,,
2681,252048.73,907375435.3,,,,,
2682,131752.64,474309511.6,,,,,
2683,29597.89,106552404.9,,,,,
2684,950.19,3420685.938,,,,,
2685,0,0,,,,,
2686,0,0,,,,,
2687,0,0,,,,,
2688,0,0,,,,,
2689,0,0,,,,,
2690,0,0,,,,,
2691,0,0,,,,,
2692,0,0,,,,,
2693,0,0,,,,,
2694,0,0,,,,,
2695,10409.85,37475451.33,,,,,
2696,55376.31,199354731.6,,,,,
2697,138999.33,500397600.3,,,,,
2698,255102.76,918369922.9,,,,,
2699,348574.14,1254866919,,,,,
2700,402983.64,1450741113,,,,,
2701,418143.24,1505315659,,,,,
2702,398971.07,1436295839,,,,,
2703,341100.36,1227961294,,,,,
2704,247414.44,890691986.7,,,,,
2705,136148.43,490134339.7,,,,,
2706,51444.99,185201960,,,,,
2707,10957.48,39446937.6,,,,,
2708,710.56,2558001.545,,,,,
2709,0,0,,,,,
2710,0,0,,,,,
2711,0,0,,,,,
2712,0,0,,,,,
2713,0,0,,,,,
2714,0,0,,,,,
2715,0,0,,,,,
2716,0,0,,,,,
2717,0,0,,,,,
2718,0,0,,,,,
2719,8393.99,30218372.09,,,,,
2720,56014.49,201652171.3,,,,,
2721,137935.81,496568932.9,,,,,
2722,243579.68,876886835.9,,,,,
2723,325555.85,1172001051,,,,,
2724,380626.1,1370253959,,,,,
2725,408116.72,1469220177,,,,,
2726,402680.63,1449650269,,,,,
2727,390209.22,1404753192,,,,,
2728,320032.02,1152115267,,,,,
2729,202972.53,730701092.8,,,,,
2730,85473.63,307705076.8,,,,,
2731,16829.59,60586526.47,,,,,
2732,618.86,2227897.188,,,,,
2733,0,0,,,,,
2734,0,0,,,,,
2735,0,0,,,,,
2736,0,0,,,,,
2737,0,0,,,,,
2738,0,0,,,,,
2739,0,0,,,,,
2740,0,0,,,,,
2741,0,0,,,,,
2742,0,0,,,,,
2743,8191.77,29490360.06,,,,,
2744,52040.9,187347224.5,,,,,
2745,119721.58,430997676.1,,,,,
2746,187969.63,676690659,,,,,
2747,261408.75,941071489.8,,,,,
2748,331673.88,1194025978,,,,,
2749,341285.17,1228626609,,,,,
2750,292341.37,1052428938,,,,,
2751,241504.12,869414836.8,,,,,
2752,202972.88,730702354.5,,,,,
2753,132607.76,477387945.1,,,,,
2754,59611.22,214600397.4,,,,,
2755,14658.74,52771446.56,,,,,
2756,816.58,2939671.546,,,,,
2757,0,0,,,,,
2758,0,0,,,,,
2759,0,0,,,,,
2760,0,0,,,,,
2761,0,0,,,,,
2762,0,0,,,,,
2763,0,0,,,,,
2764,0,0,,,,,
2765,0,0,,,,,
2766,0,0,,,,,
2767,7155.39,25759413.27,,,,,
2768,50869.7,183130932.4,,,,,
2769,132808.7,478111310.5,,,,,
2770,246381.21,886972348.8,,,,,
2771,329938.28,1187777796,,,,,
2772,384848.68,1385455254,,,,,
2773,406545.69,1463564498,,,,,
2774,404362.8,1455706081,,,,,
2775,374652.4,1348748641,,,,,
2776,301198.14,1084313301,,,,,
2777,212648.06,765533003.4,,,,,
2778,110564.94,398033799.1,,,,,
2779,23688.67,85279215.6,,,,,
2780,758.39,2730189.574,,,,,
2781,0,0,,,,,
2782,0,0,,,,,
2783,0,0,,,,,
2784,0,0,,,,,
2785,0,0,,,,,
2786,0,0,,,,,
2787,0,0,,,,,
2788,0,0,,,,,
2789,0,0,,,,,
2790,0,0,,,,,
2791,7857.1,28285555.85,,,,,
2792,54056.23,194602428.6,,,,,
2793,125231.28,450832611.5,,,,,
2794,231286.68,832632052.4,,,,,
2795,309537.76,1114335933,,,,,
2796,346334.89,1246805606,,,,,
2797,340395.94,1225425377,,,,,
2798,318466.84,1146480627,,,,,
2799,277965,1000673985,,,,,
2800,203972.97,734302700.9,,,,,
2801,124595.69,448544482.7,,,,,
2802,57652.05,207547379.7,,,,,
2803,14226.83,51216570.64,,,,,
2804,646.44,2327166.812,,,,,
2805,0,0,,,,,
2806,0,0,,,,,
2807,0,0,,,,,
2808,0,0,,,,,
2809,0,0,,,,,
2810,0,0,,,,,
2811,0,0,,,,,
2812,0,0,,,,,
2813,0,0,,,,,
2814,0,0,,,,,
2815,8768.31,31565931.53,,,,,
2816,43588.34,156918027.2,,,,,
2817,109947.5,395810989.1,,,,,
2818,179919.17,647709013.9,,,,,
2819,232301.68,836286053.2,,,,,
2820,257018.01,925264819.1,,,,,
2821,278794.67,1003660798,,,,,
2822,305506.68,1099824036,,,,,
2823,301156.08,1084161874,,,,,
2824,260061.76,936222319.2,,,,,
2825,178751.82,643506537.6,,,,,
2826,85880.25,309168883.3,,,,,
2827,20702.49,74528948.85,,,,,
2828,869.51,3130222.021,,,,,
2829,0,0,,,,,
2830,0,0,,,,,
2831,0,0,,,,,
2832,0,0,,,,,
2833,0,0,,,,,
2834,0,0,,,,,
2835,0,0,,,,,
2836,0,0,,,,,
2837,0,0,,,,,
2838,0,0,,,,,
2839,6741.92,24270923.54,,,,,
2840,47198.53,169914703.4,,,,,
2841,117060.37,421417339.9,,,,,
2842,195689.18,704481034.5,,,,,
2843,254456.43,916043146.9,,,,,
2844,271189.45,976282007,,,,,
2845,286082.3,1029896271,,,,,
2846,292041.55,1051349577,,,,,
2847,274693.34,988896034.2,,,,,
2848,257760.94,927939388.2,,,,,
2849,200062.28,720224219.4,,,,,
2850,106264.37,382551725.7,,,,,
2851,25324.13,91166863.76,,,,,
2852,933.5,3360604.692,,,,,
2853,0,0,,,,,
2854,0,0,,,,,
2855,0,0,,,,,
2856,0,0,,,,,
2857,0,0,,,,,
2858,0,0,,,,,
2859,0,0,,,,,
2860,0,0,,,,,
2861,0,0,,,,,
2862,0,0,,,,,
2863,6129.91,22067685.89,,,,,
2864,47397.64,170631501.8,,,,,
2865,133460.96,480459454.1,,,,,
2866,243307.62,875907444.2,,,,,
2867,325701.57,1172525635,,,,,
2868,382201.09,1375923921,,,,,
2869,418246.36,1505686897,,,,,
2870,420368.39,1513326201,,,,,
2871,393259.36,1415733708,,,,,
2872,339732.13,1223035653,,,,,
2873,250392.02,901411287.8,,,,,
2874,132751.06,477903818.6,,,,,
2875,30337.34,109214415.4,,,,,
2876,1019.16,3668977.154,,,,,
2877,0,0,,,,,
2878,0,0,,,,,
2879,0,0,,,,,
2880,0,0,,,,,
2881,0,0,,,,,
2882,0,0,,,,,
2883,0,0,,,,,
2884,0,0,,,,,
2885,0,0,,,,,
2886,0,0,,,,,
2887,5891.72,21210180.82,,,,,
2888,48167.04,173401361,,,,,
2889,141794.32,510459558.3,,,,,
2890,264914.73,953693030.3,,,,,
2891,365424.35,1315527666,,,,,
2892,429795.9,1547265252,,,,,
2893,467587.65,1683315545,,,,,
2894,475301.36,1711084890,,,,,
2895,439313.72,1581529389,,,,,
2896,370296.89,1333068797,,,,,
2897,269472.77,970101972.4,,,,,
2898,140561.63,506021852.7,,,,,
2899,31689.69,114082870,,,,,
2900,1034,3722395.028,,,,,
2901,0,0,,,,,
2902,0,0,,,,,
2903,0,0,,,,,
2904,0,0,,,,,
2905,0,0,,,,,
2906,0,0,,,,,
2907,0,0,,,,,
2908,0,0,,,,,
2909,0,0,,,,,
2910,0,0,,,,,
2911,14504.72,52216985.95,,,,,
2912,53393.65,192217130.6,,,,,
2913,142093.49,511536564.5,,,,,
2914,263088.51,947118647.4,,,,,
2915,365172.6,1314621367,,,,,
2916,432302.4,1556288651,,,,,
2917,461892.42,1662812710,,,,,
2918,455965.5,1641475801,,,,,
2919,417805.57,1504100056,,,,,
2920,350653.47,1262352494,,,,,
2921,238154.13,857354860.5,,,,,
2922,107683.71,387661362.3,,,,,
2923,22143.95,79718212.43,,,,,
2924,991.83,3570593.546,,,,,
2925,0,0,,,,,
2926,0,0,,,,,
2927,0,0,,,,,
2928,0,0,,,,,
2929,0,0,,,,,
2930,0,0,,,,,
2931,0,0,,,,,
2932,0,0,,,,,
2933,0,0,,,,,
2934,0,0,,,,,
2935,10956.51,39443444.12,,,,,
2936,46514.72,167452979,,,,,
2937,132442.03,476791304.4,,,,,
2938,242825.97,874173499.7,,,,,
2939,324428.93,1167944157,,,,,
2940,375207.02,1350745278,,,,,
2941,401397.7,1445031732,,,,,
2942,400911.15,1443280125,,,,,
2943,388222.01,1397599236,,,,,
2944,339370.12,1221732419,,,,,
2945,243632.11,877075582.2,,,,,
2946,103843.79,373837646.1,,,,,
2947,18713.48,67368513.98,,,,,
2948,1101.62,3965833.653,,,,,
2949,0,0,,,,,
2950,0,0,,,,,
2951,0,0,,,,,
2952,0,0,,,,,
2953,0,0,,,,,
2954,0,0,,,,,
2955,0,0,,,,,
2956,0,0,,,,,
2957,0,0,,,,,
2958,0,0,,,,,
2959,10745.39,38683386.72,,,,,
2960,45990.44,165565594.6,,,,,
2961,136014.11,489650802.5,,,,,
2962,257271.73,926178224.1,,,,,
2963,354269.33,1275369576,,,,,
2964,420668.24,1514405678,,,,,
2965,448315.97,1613937495,,,,,
2966,441002.24,1587608058,,,,,
2967,394371.17,1419736212,,,,,
2968,322256.99,1160125173,,,,,
2969,222983.36,802740084.4,,,,,
2970,108134.5,389284186.1,,,,,
2971,24431.89,87954790.44,,,,,
2972,912.06,3283428.846,,,,,
2973,0,0,,,,,
2974,0,0,,,,,
2975,0,0,,,,,
2976,0,0,,,,,
2977,0,0,,,,,
2978,0,0,,,,,
2979,0,0,,,,,
2980,0,0,,,,,
2981,0,0,,,,,
2982,0,0,,,,,
2983,17021.82,61278560.44,,,,,
2984,58543.39,210756214.4,,,,,
2985,138401.86,498246692.4,,,,,
2986,241942.52,870993089.3,,,,,
2987,342126.8,1231656480,,,,,
2988,402800.42,1450081515,,,,,
2989,412978.23,1486721639,,,,,
2990,404086.32,1454710737,,,,,
2991,357871.43,1288337133,,,,,
2992,251308.01,904708842.6,,,,,
2993,130614.47,470212101.4,,,,,
2994,53021.4,190877049.7,,,,,
2995,14285.94,51429380.73,,,,,
2996,698.45,2514406.307,,,,,
2997,0,0,,,,,
2998,0,0,,,,,
2999,0,0,,,,,
3000,0,0,,,,,
3001,0,0,,,,,
3002,0,0,,,,,
3003,0,0,,,,,
3004,0,0,,,,,
3005,0,0,,,,,
3006,0,0,,,,,
3007,12284.9,44225630.23,,,,,
3008,48373.17,174143422.7,,,,,
3009,131455.19,473238670.2,,,,,
3010,246904.44,888855988.4,,,,,
3011,331462.75,1193265907,,,,,
3012,399775.52,1439191874,,,,,
3013,430459.6,1549654572,,,,,
3014,421119.49,1516030171,,,,,
3015,395171.94,1422618985,,,,,
3016,313275.12,1127790431,,,,,
3017,185431.23,667552417,,,,,
3018,85037.82,306136145.7,,,,,
3019,20949.92,75419695.78,,,,,
3020,1199.99,4319946.242,,,,,
3021,25.86,93091.69738,,,,,
3022,0,0,,,,,
3023,0,0,,,,,
3024,0,0,,,,,
3025,0,0,,,,,
3026,0,0,,,,,
3027,0,0,,,,,
3028,0,0,,,,,
3029,0,0,,,,,
3030,0,0,,,,,
3031,11263.4,40548228.49,,,,,
3032,47329.34,170385631.5,,,,,
3033,132920.59,478514127.8,,,,,
3034,247436.06,890769813.3,,,,,
3035,341074.69,1227868866,,,,,
3036,399363.12,1437707228,,,,,
3037,417422.65,1502721556,,,,,
3038,401942.85,1446994259,,,,,
3039,361559.78,1301615207,,,,,
3040,316491.57,1139369652,,,,,
3041,218683.85,787261857.1,,,,,
3042,97311.52,350321456.5,,,,,
3043,21776.28,78394615.27,,,,,
3044,1247.45,4490808.962,,,,,
3045,25.53,91891.92069,,,,,
3046,0,0,,,,,
3047,0,0,,,,,
3048,0,0,,,,,
3049,0,0,,,,,
3050,0,0,,,,,
3051,0,0,,,,,
3052,0,0,,,,,
3053,0,0,,,,,
3054,0,0,,,,,
3055,10815.14,38934497.83,,,,,
3056,47582.82,171298169.5,,,,,
3057,134910.75,485678708.4,,,,,
3058,247289.46,890242052.3,,,,,
3059,320530.53,1153909900,,,,,
3060,365469.91,1315691684,,,,,
3061,376724.53,1356208301,,,,,
3062,351466.59,1265279724,,,,,
3063,312040.18,1123344635,,,,,
3064,246204.85,886337475.3,,,,,
3065,146406.74,527064279.9,,,,,
3066,69611.81,250602506.3,,,,,
3067,19148.76,68935521.36,,,,,
3068,1240.7,4466514.637,,,,,
3069,25.97,93495.4782,,,,,
3070,0,0,,,,,
3071,0,0,,,,,
3072,0,0,,,,,
3073,0,0,,,,,
3074,0,0,,,,,
3075,0,0,,,,,
3076,0,0,,,,,
3077,0,0,,,,,
3078,0,0,,,,,
3079,10160.19,36576681.76,,,,,
3080,46721.22,168196404.7,,,,,
3081,133412.18,480283848,,,,,
3082,246781.53,888413492.8,,,,,
3083,331922.79,1194922057,,,,,
3084,378991.86,1364370685,,,,,
3085,400595.73,1442144621,,,,,
3086,401456.68,1445244037,,,,,
3087,322948.32,1162613940,,,,,
3088,219701.21,790924341.4,,,,,
3089,130050.88,468183156.6,,,,,
3090,57451.46,206825251.5,,,,,
3091,16650.41,59941483.6,,,,,
3092,1472.92,5302526.409,,,,,
3093,25.26,90939.27063,,,,,
3094,0,0,,,,,
3095,0,0,,,,,
3096,0,0,,,,,
3097,0,0,,,,,
3098,0,0,,,,,
3099,0,0,,,,,
3100,0,0,,,,,
3101,0,0,,,,,
3102,0,0,,,,,
3103,11205.93,40341352.57,,,,,
3104,47861.49,172301361.2,,,,,
3105,133854.91,481877667.5,,,,,
3106,246012.56,885645223.6,,,,,
3107,325863.52,1173108660,,,,,
3108,357011.49,1285241381,,,,,
3109,364848.09,1313453121,,,,,
3110,379755.77,1367120760,,,,,
3111,326258.05,1174528967,,,,,
3112,215609.5,776194199.5,,,,,
3113,118111.99,425203163.3,,,,,
3114,62364.88,224513550.2,,,,,
3115,17528.83,63103799.03,,,,,
3116,1218.63,4387067.887,,,,,
3117,25.69,92482.4439,,,,,
3118,0,0,,,,,
3119,0,0,,,,,
3120,0,0,,,,,
3121,0,0,,,,,
