Hour,Hydrogen_Produced_kg,Hydrogen_Stored_kg,Hydrogen_Used_kg,Electrolysis_Heat_Gain_kWh,FuelCell_Heat_Gain_kWh,Electrolysis Heat Consummed_kW,Energy_Consumption_kWh,Generated_PV_Power_kW,P_net_kW,Electrolysis Energy Consummed_kW,Fuel Cell Generated Energy_kWh,Useful_Energy_After_Storage_kWh,Water_Waste_filtered_kg,Tap_Water_Used_kg,Water_Needed_kg,Water_Produced_in_FuelCell_kg
3949,5.4005400540054005,34.993161551391964,0.0,90.0,0.0,3.7623762376237626,70.2949243962624,398.43030194444447,328.1353775481821,300.0,0.0,70.29492279487559,69.91918726329251,48.60486048604861,48.60486048604861,0.0
3950,5.391024031067726,40.0,0.0,89.84141547774365,0.0,3.755746741643849,76.09081646307668,375.56220138888887,299.4713849258122,299.4713849258122,0.0,76.0908153555838,60.99333357010616,48.51921627960954,48.51921627960954,0.0
3951,4.3331431651224435,40.0,0.0,72.21183084676552,0.0,3.018756405035302,82.77822189967044,323.4843247222222,240.70610282255177,240.70610282255177,0.0,82.77821838584418,69.91918726329251,38.99828848610199,38.99828848610199,0.0
3952,2.834601123727332,40.0,0.0,47.238627726915986,0.0,1.9747721161967078,86.83326277139116,244.29535519444445,157.4620924230533,157.4620924230533,0.0,86.83326586884183,81.82032552087425,25.51141011354599,25.51141011354599,0.0
3953,0.9445343105056877,40.0,0.0,15.740664284577285,0.0,0.6580255696522957,86.90386260696461,139.37274355555556,52.46888094859095,52.46888094859095,0.0,86.90386126842438,108.59788660043309,8.500808794551189,8.500808794551189,0.0
3954,0.0,38.273683331409075,1.7263166685909248,0.0,8.285491377235514,0.0,78.83577283062202,37.408315944444446,-41.42745688617757,0.0,41.42745688617757,78.83577283062202,127.93723626900338,0.0,0.0,15.536850017318324
3955,0.0,35.51710947596822,2.756573855440853,0.0,13.230231350665484,0.0,69.38871815054964,3.237561397222222,-66.15115675332741,0.0,66.15115675332741,69.38871815054964,121.98666714021263,0.0,0.0,24.809164698967678
3956,0.0,32.61240071565865,2.9047087603095645,0.0,13.941207789280961,0.0,69.89286609482147,0.18682714841666667,-69.7060389464048,0.0,69.7060389464048,69.89286609482147,111.57317116482857,0.0,0.0,26.14237884278608
3957,0.0,29.90913413384027,2.703266581818383,0.0,12.974382024768966,0.0,64.87191012384483,0.0,-64.87191012384483,0.0,64.87191012384483,64.87191012384483,90.74617921406045,0.0,0.0,24.329399236365447
3958,0.0,27.67683467432898,2.2322994595112893,0.0,10.713965901913623,0.0,53.569829509568116,0.0,-53.569829509568116,0.0,53.56982950956811,53.56982950956811,78.84504095647884,0.0,0.0,20.090695135601603
3959,0.0,25.774949773322554,1.9018849010064252,0.0,9.128134620078356,0.0,45.64067310039179,0.0,-45.64067310039179,0.0,45.64067310039178,45.64067310039178,43.14162618373354,0.0,0.0,17.116964109057825
3960,0.0,24.121749939410353,1.653199833912199,0.0,7.934565666858276,0.0,39.67282833429138,0.0,-39.67282833429138,0.0,39.67282833429138,39.67282833429138,11.901138257581461,0.0,0.0,14.87879850520979
3961,0.0,22.52669335529765,1.595056584112703,0.0,7.655505976580599,0.0,38.277529882902996,0.0,-38.277529882902996,0.0,38.277529882902996,38.277529882902996,5.95056912879072,0.0,0.0,14.355509257014326
3962,0.0,20.963389180822297,1.5633041744753529,0.0,7.503109651477946,0.0,37.515548257389725,0.0,-37.515548257389725,0.0,37.515548257389725,37.515548257389725,1.4876422821976603,0.0,0.0,14.069737570278175
3963,0.0,19.38111282730077,1.582276353521527,0.0,7.594167004253639,0.0,37.97083502126819,0.0,-37.97083502126819,0.0,37.97083502126819,37.97083502126819,1.4876422821976603,0.0,0.0,14.240487181693743
3964,0.0,17.722121190505014,1.6589916367957527,0.0,7.962363540633951,0.0,39.81181770316975,0.0,-39.81181770316975,0.0,39.81181770316975,39.81181770316975,5.95056912879072,0.0,0.0,14.930924731161774
3965,0.0,15.897585331888674,1.8245358586163403,0.0,8.756896344146297,0.0,43.784481720731485,0.0,-43.784481720731485,0.0,43.784481720731485,43.784481720731485,40.16634161933818,0.0,0.0,16.420822727547062
3966,0.0,15.025929488561454,0.8716558433272196,0.0,4.183529653165857,0.0,47.08950304360706,26.171854777777778,-20.917648265829282,0.0,20.917648265829282,47.08950304360706,139.83837452658523,0.0,0.0,7.844902589944976
3967,0.0,14.905108444441467,0.1208210441199876,0.0,0.5798830176747629,0.0,51.91044136615159,49.01102627777777,-2.8994150883738143,0.0,2.8994150883738143,51.91044136615159,148.7642282197715,0.0,0.0,1.0873893970798885
3968,1.2960588003530376,16.201167244794505,0.0,21.59881990788337,0.0,0.9029209642459495,52.09043464038878,124.08650100000001,71.99606635961123,71.99606635961123,0.0,52.09043406018008,142.81365909098065,11.664529203177338,11.664529203177338,0.0
3969,3.133150318834521,19.334317563629025,0.0,52.21395006337729,0.0,2.1827613887880495,52.59120645540903,226.63770666666667,174.04650021125764,174.04650021125764,0.0,52.5912090152434,124.961951704608,28.19835286951069,28.19835286951069,0.0
3970,4.8124130088317765,24.1467305724608,0.0,80.19886279218156,0.0,3.352647729486137,50.98053791495033,318.31008055555554,267.3295426406052,267.3295426406052,0.0,50.980537448372566,113.06081344702626,43.31171707948599,43.31171707948599,0.0
3971,5.4005400540054005,29.5472706264662,0.0,90.0,0.0,3.7623762376237626,51.600716321548745,378.0099041666667,326.4091878451179,300.0,0.0,51.600712723658134,90.74617921406045,48.60486048604861,48.60486048604861,0.0
3972,5.4005400540054005,34.947810680471605,0.0,90.0,0.0,3.7623762376237626,53.56871479908666,392.7659025,339.19718770091333,300.0,0.0,53.56871264005769,78.84504095647884,48.60486048604861,48.60486048604861,0.0
3973,5.4005400540054005,40.0,0.0,90.0,0.0,3.7623762376237626,55.25483968905112,382.88683638888887,327.63199669983777,300.0,0.0,55.25484277903862,69.91918726329251,48.60486048604861,48.60486048604861,0.0
3974,5.4005400540054005,40.0,0.0,90.0,0.0,3.7623762376237626,57.44667781636719,368.23167277777776,310.7849949614106,300.0,0.0,57.446675471941866,60.99333357010616,48.60486048604861,48.60486048604861,0.0
3975,4.559534204145573,40.0,0.0,75.98463751208597,0.0,3.1764754955547483,60.51863023749122,313.8007552777778,253.2821250402866,253.2821250402866,0.0,60.51863404900041,69.91918726329251,41.03580783731015,41.03580783731015,0.0
3976,3.1164674400332215,40.0,0.0,51.93592988815363,0.0,2.171138983223144,66.23762484504344,239.3573911388889,173.11976629384543,173.11976629384543,0.0,66.23762402132049,81.82032552087425,28.048206960298995,28.048206960298995,0.0
3977,1.1904165991699962,40.0,0.0,19.838292625167984,0.0,0.8293235640884308,72.23496144388449,138.36260352777776,66.12764208389328,66.12764208389328,0.0,72.23495975785353,108.59788660043309,10.713749392529966,10.713749392529966,0.0
3978,0.0,38.52349292237172,1.4765070776282794,0.0,7.08652524921848,0.0,72.82895471831462,37.39632847222222,-35.4326262460924,0.0,35.4326262460924,72.82895471831462,127.93723626900338,0.0,0.0,13.288563698654514
3979,0.0,35.82241931315692,2.701073609214804,0.0,12.963856808898635,0.0,68.0346369028265,3.215352858333333,-64.81928404449317,0.0,64.81928404449317,68.0346369028265,121.98666714021263,0.0,0.0,24.309662482933234
3980,0.0,33.13502211193296,2.687397201223957,0.0,12.898216615218406,0.0,64.67566613609202,0.18458306,-64.49108307609202,0.0,64.49108307609202,64.67566613609202,111.57317116482857,0.0,0.0,24.18657481101561
3981,0.0,30.657601111685132,2.477421000247829,0.0,11.89043163910946,0.0,59.4521581955473,0.0,-59.4521581955473,0.0,59.4521581955473,59.4521581955473,90.74617921406045,0.0,0.0,22.29678900223046
3982,0.0,28.490764240279894,2.166836871405236,0.0,10.399776901046858,0.0,51.99888450523429,0.0,-51.99888450523429,0.0,51.99888450523429,51.99888450523429,78.84504095647884,0.0,0.0,19.501531842647125
3983,0.0,26.578577054901594,1.9121871853782988,0.0,9.177580639966852,0.0,45.88790319983426,0.0,-45.88790319983426,0.0,45.887903199834255,45.887903199834255,43.14162618373354,0.0,0.0,17.20968466840469
3984,0.0,24.817875810564974,1.7607012443366203,0.0,8.450520836218496,0.0,42.25260418109248,0.0,-42.25260418109248,0.0,42.25260418109248,42.25260418109248,11.901138257581461,0.0,0.0,15.846311199029582
3985,0.0,23.040022348392792,1.7778534621721822,0.0,8.532843248764632,0.0,42.664216243823155,0.0,-42.664216243823155,0.0,42.664216243823155,42.664216243823155,5.95056912879072,0.0,0.0,16.00068115954964
3986,0.0,21.24365477376794,1.796367574624852,0.0,8.62170210176347,0.0,43.108510508817346,0.0,-43.108510508817346,0.0,43.108510508817346,43.108510508817346,1.4876422821976603,0.0,0.0,16.167308171623667
3987,0.0,19.46094595190505,1.7827088218628906,0.0,8.55614664470738,0.0,42.7807332235369,0.0,-42.7807332235369,0.0,42.7807332235369,42.7807332235369,1.4876422821976603,0.0,0.0,16.044379396766015
3988,0.0,17.644799654617735,1.8161462972873157,0.0,8.716630476756418,0.0,43.583152383782085,0.0,-43.583152383782085,0.0,43.583152383782085,43.583152383782085,5.95056912879072,0.0,0.0,16.345316675585842
3989,0.0,15.682671539908357,1.9621281147093772,0.0,9.41727312910995,0.0,47.08636564554975,0.0,-47.08636564554975,0.0,47.08636564554975,47.08636564554975,40.16634161933818,0.0,0.0,17.659153032384395
3990,0.0,14.717995146938176,0.9646763929701824,0.0,4.629983641588249,0.0,50.112172399607914,26.962254191666666,-23.149918207941248,0.0,23.149918207941244,50.112172399607914,139.83837452658523,0.0,0.0,8.682087536731641
3991,0.0,14.499093057315774,0.2189020896224022,0.0,1.0506249571845119,0.0,54.312717174811446,49.05959238888889,-5.253124785922559,0.0,5.253124785922559,54.312717174811446,148.7642282197715,0.0,0.0,1.97011880660162
3992,1.241254221207464,15.740347278523238,0.0,20.685501596422387,0.0,0.8647404407745333,55.14749878970316,124.09917077777779,68.95167198807462,68.95167198807462,0.0,55.14749835755621,142.81365909098065,11.171287990867176,11.171287990867176,0.0
3993,3.121122106697273,18.86146938522051,0.0,52.01349990811005,0.0,2.174381734332433,56.67614625074426,230.05447927777777,173.3783330270335,173.3783330270335,0.0,56.67614679504006,124.961951704608,28.090098960275455,28.090098960275455,0.0
3994,4.729665824184772,23.59113520940528,0.0,78.81988096003921,0.0,3.2950005241820572,55.63550652209147,318.36844305555553,262.73293653346406,262.73293653346406,0.0,55.63550400050024,113.06081344702626,42.566992417662945,42.566992417662945,0.0
3995,5.4005400540054005,28.99167526341068,0.0,90.0,0.0,3.7623762376237626,55.59349417520381,379.7731263888889,324.17963221368507,300.0,0.0,55.59349725769852,90.74617921406045,48.60486048604861,48.60486048604861,0.0
3996,5.4005400540054005,34.39221531741608,0.0,90.0,0.0,3.7623762376237626,55.950896832666245,410.56506333333334,354.6141665006671,300.0,0.0,55.95089395359214,78.84504095647884,48.60486048604861,48.60486048604861,0.0
3997,5.4005400540054005,39.79275537142148,0.0,90.0,0.0,3.7623762376237626,56.85861627351968,408.7114769444444,351.85286067092477,300.0,0.0,56.858618903996195,69.91918726329251,48.60486048604861,48.60486048604861,0.0
3998,5.4005400540054005,40.0,0.0,90.0,0.0,3.7623762376237626,57.406513316443515,381.9056977777778,324.49918446133427,300.0,0.0,57.406515204630345,60.99333357010616,48.60486048604861,48.60486048604861,0.0
3999,4.7730130970085485,40.0,0.0,79.54226326164746,0.0,3.3251991242492887,61.9612724611751,327.10215,265.1408775388249,265.1408775388249,0.0,61.961272461175156,69.91918726329251,42.95711787307694,42.95711787307694,0.0
4000,3.126130082102908,40.0,0.0,52.09695781824496,0.0,2.177870623865026,67.61210157807234,241.2686276388889,173.65652606081653,173.65652606081653,0.0,67.61210327751564,81.82032552087425,28.13517073892617,28.13517073892617,0.0
4001,1.0997283045782211,40.0,0.0,18.326972195796053,0.0,0.766144052189494,74.83406509734648,135.92397241666666,61.089907319320176,61.089907319320176,0.0,74.83406401119558,108.59788660043309,9.89755474120399,9.89755474120399,0.0
4002,0.0,38.44242902558143,1.5575709744185684,0.0,7.475593043141408,0.0,73.90790527126259,36.52994005555556,-37.377965215707036,0.0,37.377965215707036,73.90790527126259,127.93723626900338,0.0,0.0,14.018138769767116
4003,0.0,35.58341614365184,2.859012881929594,0.0,13.721889507078723,0.0,71.80473533261585,3.1952877972222224,-68.60944753539363,0.0,68.60944753539361,71.80473533261583,121.98666714021263,0.0,0.0,25.731115937366347
4004,0.0,32.7413685771672,2.842047566484635,0.0,13.640464136294336,0.0,68.38634538511056,0.1840247036388889,-68.20232068147168,0.0,68.20232068147168,68.38634538511056,111.57317116482857,0.0,0.0,25.578428098361716
4005,0.0,30.113302312587415,2.628066264579785,0.0,12.61345659817597,0.0,63.067282990879846,0.0,-63.067282990879846,0.0,63.067282990879846,63.067282990879846,90.74617921406045,0.0,0.0,23.652596381218068
4006,0.0,27.865202023954755,2.248100288632661,0.0,10.789802297298229,0.0,53.94901148649114,0.0,-53.94901148649114,0.0,53.94901148649114,53.94901148649114,78.84504095647884,0.0,0.0,20.232902597693947
4007,0.0,25.906995020669427,1.9582070032853256,0.0,9.398453676407986,0.0,46.992268382039924,0.0,-46.992268382039924,0.0,46.992268382039924,46.992268382039924,43.14162618373354,0.0,0.0,17.62386302956793
4008,0.0,24.141519977530386,1.7654750431390411,0.0,8.473432779046691,0.0,42.36716389523345,0.0,-42.36716389523345,0.0,42.36716389523345,42.36716389523345,11.901138257581461,0.0,0.0,15.88927538825137
4009,0.0,22.438459482310797,1.7030604952195876,0.0,8.173872908016316,0.0,40.86936454008157,0.0,-40.86936454008157,0.0,40.86936454008158,40.86936454008158,5.95056912879072,0.0,0.0,15.327544456976288
4010,0.0,20.75421417815717,1.684245304153627,0.0,8.083569022191416,0.0,40.417845110957074,0.0,-40.417845110957074,0.0,40.417845110957074,40.417845110957074,1.4876422821976603,0.0,0.0,15.158207737382643
4011,0.0,19.060499932349998,1.6937142458071703,0.0,8.12901539703643,0.0,40.64507698518215,0.0,-40.64507698518215,0.0,40.64507698518214,40.64507698518214,1.4876422821976603,0.0,0.0,15.243428212264533
4012,0.0,17.28756114970264,1.7729387826473582,0.0,8.509255146091649,0.0,42.54627573045824,0.0,-42.54627573045824,0.0,42.54627573045824,42.54627573045824,5.95056912879072,0.0,0.0,15.956449043826224
4013,0.0,15.350101885173814,1.937459264528826,0.0,9.298874489291391,0.0,46.49437244645695,0.0,-46.49437244645695,0.0,46.49437244645695,46.49437244645695,40.16634161933818,0.0,0.0,17.437133380759434
4014,0.0,14.223633201009875,1.1264686841639384,0.0,5.406508979018506,0.0,49.444106267314744,22.41156137222222,-27.032544895092524,0.0,27.032544895092528,49.44410626731475,139.83837452658523,0.0,0.0,10.138218157475446
4015,0.0,13.84842380128292,0.3752093997269551,0.0,1.8008250181775158,0.0,54.51424053533202,45.510115444444445,-9.004125090887577,0.0,9.004125090887579,54.51424053533202,148.7642282197715,0.0,0.0,3.376884597542596
4016,1.1725793747290376,15.021003176011957,0.0,19.54103527985941,0.0,0.8168969643945628,55.168352206024196,120.30513647222223,65.13678426619803,65.13678426619803,0.0,55.1683541160681,142.8136590909807,10.553214372561339,10.553214372561339,0.0
4017,2.9781183895486123,17.99912156556057,0.0,49.63034296182762,0.0,2.074755811385533,56.36333904390792,221.79781558333335,165.43447653942542,165.43447653942542,0.0,56.36334233820964,124.961951704608,26.80306550593751,26.80306550593751,0.0
4018,4.483665936560205,22.482787502120775,0.0,74.72029283277581,0.0,3.123620602470276,57.14271027963619,306.2103530555556,249.06764277591938,249.06764277591938,0.0,57.142707794285705,113.06081344702626,40.352993429041845,40.352993429041845,0.0
4019,5.290068027123263,27.77285552924404,0.0,88.15898367200919,0.0,3.6854140588958733,58.5928855377471,352.4561644444444,293.8632789066973,293.8632789066973,0.0,58.59288183215427,90.74617921406045,47.61061224410937,47.61061224410937,0.0
4020,5.4005400540054005,33.173395583249444,0.0,90.0,0.0,3.7623762376237626,60.376848595867884,387.760135,327.3832864041321,300.0,0.0,60.37684437440134,78.84504095647884,48.60486048604861,48.60486048604861,0.0
4021,5.4005400540054005,38.57393563725485,0.0,90.0,0.0,3.7623762376237626,69.02866013606055,399.92602,330.8973598639394,300.0,0.0,69.02866013606061,69.91918726329251,48.60486048604861,48.60486048604861,0.0
4022,5.297004123798135,40.0,0.0,88.27457372309591,0.0,3.6902462062460333,71.52239258968022,365.77097166666664,294.2485790769864,294.2485790769864,0.0,71.52239124891145,60.99333357010616,47.67303711418321,47.67303711418321,0.0
4023,4.236643106073324,40.0,0.0,70.60365736271194,0.0,2.9515280305644156,76.82771295762686,312.1732375,235.34552454237317,235.34552454237317,0.0,76.82771484236173,69.91918726329251,38.12978795465992,38.12978795465992,0.0
4024,2.917588024499176,40.0,0.0,48.621604428278765,0.0,2.0325863237344257,74.19020715573744,236.26222191666665,162.07201476092922,162.07201476092922,0.0,74.19020584093549,81.82032552087425,26.25829222049258,26.25829222049258,0.0
4025,0.9695994466455101,40.0,0.0,16.158374778347426,0.0,0.6754876144963721,80.83009101661969,134.69134027777778,53.86124926115809,53.86124926115809,0.0,80.8300909055401,108.59788660043309,8.72639501980959,8.72639501980959,0.0
4026,0.0,38.25296602897893,1.7470339710210705,0.0,8.384924484595047,0.0,78.4464530896419,36.521830666666666,-41.92462242297524,0.0,41.92462242297523,78.44645308964189,127.93723626900338,0.0,0.0,15.723305739189634
4027,0.0,35.25200963633574,3.0009563926431913,0.0,14.403150225618848,0.0,75.2128083586498,3.1970572305555556,-72.01575112809424,0.0,72.01575112809424,75.2128083586498,121.98666714021263,0.0,0.0,27.00860753378872
4028,0.0,32.22148971495618,3.030519921379568,0.0,14.545040973059663,0.0,72.90882639221499,0.18362152691666667,-72.72520486529832,0.0,72.72520486529831,72.90882639221498,111.57317116482857,0.0,0.0,27.274679292416113
4029,0.0,29.409514221274602,2.811975493681575,0.0,13.496132621434592,0.0,67.48066310717296,0.0,-67.48066310717296,0.0,67.48066310717296,67.48066310717296,90.74617921406045,0.0,0.0,25.307779443134176
4030,0.0,26.903398845261286,2.506115376013317,0.0,12.028150869483433,0.0,60.140754347417165,0.0,-60.140754347417165,0.0,60.140754347417165,60.140754347417165,78.84504095647884,0.0,0.0,22.55503838411985
4031,0.0,24.71326921789145,2.1901296273698336,0.0,10.511570949154063,0.0,52.557854745770314,0.0,-52.557854745770314,0.0,52.557854745770314,52.557854745770314,43.14162618373354,0.0,0.0,19.711166646328504
4032,0.0,22.797785132565927,1.9154840853255255,0.0,9.193404177201565,0.0,45.96702088600783,0.0,-45.96702088600783,0.0,45.96702088600782,45.96702088600782,11.901138257581461,0.0,0.0,17.239356767929728
4033,0.0,20.959230471076413,1.8385546614895127,0.0,8.824179868912147,0.0,44.120899344560726,0.0,-44.120899344560726,0.0,44.12089934456073,44.12089934456073,5.95056912879072,0.0,0.0,16.546991953405616
4034,0.0,19.14906209588085,1.8101683751955642,0.0,8.687939320118614,0.0,43.43969660059307,0.0,-43.43969660059307,0.0,43.43969660059307,43.43969660059307,1.4876422821976603,0.0,0.0,16.291515376760078
4035,0.0,17.382903458672235,1.766158637208614,0.0,8.476713702455488,0.0,42.383568512277435,0.0,-42.383568512277435,0.0,42.383568512277435,42.383568512277435,1.4876422821976603,0.0,0.0,15.895427734877526
4036,0.0,15.608905376954995,1.7739980817172398,0.0,8.514339273163527,0.0,42.57169636581763,0.0,-42.57169636581763,0.0,42.57169636581763,42.57169636581763,5.95056912879072,0.0,0.0,15.965982735455158
4037,0.0,13.69107585285346,1.9178295241015346,0.0,9.204661157515797,0.0,46.023305787578984,0.0,-46.023305787578984,0.0,46.023305787578984,46.023305787578984,40.16634161933818,0.0,0.0,17.26046571691381
4038,0.0,12.607337901766169,1.0837379510872927,0.0,5.201421971002483,0.0,51.955529799456855,25.948419944444442,-26.007109855012413,0.0,26.007109855012413,51.955529799456855,139.83837452658523,0.0,0.0,9.753641559785635
4039,0.0,12.278697257078386,0.3286406446877831,0.0,1.5773173469919088,0.0,56.3531635405151,48.466576805555555,-7.886586734959543,0.0,7.886586734959543,56.3531635405151,148.7642282197715,0.0,0.0,2.957765802190048
4040,1.135701731977291,13.414398989055677,0.0,18.926469363401555,0.0,0.7912055399441793,58.90414362199481,121.99237483333333,63.08823121133852,63.08823121133852,0.0,58.90414112244135,142.8136590909807,10.221315587795619,10.221315587795619,0.0
4041,3.0637116118012093,16.478110600856887,0.0,51.05675401066715,0.0,2.1343857562215094,56.61539285333171,226.80457288888888,170.18918003555717,170.18918003555717,0.0,56.61539068557279,124.961951704608,27.573404506210885,27.573404506210885,0.0
4042,4.25722186180897,20.73533246266586,0.0,70.94660232704649,0.0,2.965864563726916,65.11174724317836,301.60042166666665,236.4886744234883,236.4886744234883,0.0,65.11174593632408,113.06081344702623,38.314996756280735,38.314996756280735,0.0
4043,4.844472846725871,25.57980530939173,0.0,80.73313999068664,0.0,3.37498274988569,69.22651864215567,338.3369852777778,269.1104666356221,269.1104666356221,0.0,69.22652239817249,90.74617921406045,43.60025562053284,43.60025562053284,0.0
4044,5.292334398840712,30.872139708232442,0.0,88.19675275668045,0.0,3.686992964525696,75.12335469995409,369.11253055555557,293.9891758556015,293.9891758556015,0.0,75.12335425746758,78.84504095647884,47.6310095895664,47.6310095895664,0.0
4045,5.4005400540054005,36.27267976223784,0.0,90.0,0.0,3.7623762376237626,76.83922991186401,379.3767222222222,302.5374923103582,300.0,0.0,76.83922813973227,69.91918726329251,48.60486048604861,48.60486048604861,0.0
4046,5.076969254298952,40.0,0.0,84.60769262289203,0.0,3.536955247161603,80.5208445903599,362.5464866666667,282.0256420763068,282.0256420763068,0.0,80.52084718336657,60.99333357010616,45.692723288690566,45.692723288690566,0.0
4047,4.024152937567959,40.0,0.0,67.06250870457004,0.0,2.803493213172345,82.64431320698874,306.18600888888886,223.54169568190014,223.54169568190014,0.0,82.64431401819387,69.91918726329251,36.217376438111636,36.217376438111636,0.0
4048,2.61054585908389,40.0,0.0,43.50474674163302,0.0,1.818680281828443,80.10703808344547,225.12286055555555,145.01582247211007,145.01582247211007,0.0,80.10703772557711,81.82032552087425,23.494912731755008,23.494912731755008,0.0
4049,0.7070221296321574,40.0,0.0,11.782523790319901,0.0,0.492558750310403,86.13963869893367,125.41471800000001,39.27507930106634,39.27507930106634,0.0,86.13963932525694,108.59788660043309,6.363199166689417,6.363199166689417,0.0
4050,0.0,38.025847771160734,1.9741522288392666,0.0,9.474983105358636,0.0,82.0427302490154,34.667814722222225,-47.37491552679318,0.0,47.374915526793174,82.04273024901539,127.93723626900338,0.0,0.0,17.7673700595534
4051,0.0,35.0190232594703,3.0068245116904286,0.0,14.431314380348443,0.0,75.45957997118667,3.3030080694444446,-72.15657190174223,0.0,72.15657190174221,75.45957997118666,121.98666714021263,0.0,0.0,27.061420605213858
4052,0.0,32.06905640158743,2.9499668578828686,0.0,14.158424933745986,0.0,70.97616464320215,0.18403997447222223,-70.79212466872993,0.0,70.79212466872993,70.97616464320215,111.57317116482857,0.0,0.0,26.54970172094582
4053,0.0,29.326354373894805,2.7427020276926264,0.0,13.163653235951314,0.0,65.81826617975656,0.0,-65.81826617975656,0.0,65.81826617975656,65.81826617975656,90.74617921406045,0.0,0.0,24.684318249233637
4054,0.0,26.871610330747153,2.4547440431476506,0.0,11.781593129968012,0.0,58.90796564984005,0.0,-58.90796564984005,0.0,58.90796564984006,58.90796564984006,78.84504095647884,0.0,0.0,22.092696388328854
4055,0.0,24.77071063081869,2.1008996999284615,0.0,10.08331012780065,0.0,50.41655063900325,0.0,-50.41655063900325,0.0,50.41655063900324,50.41655063900324,43.14162618373354,0.0,0.0,18.908097299356154
4056,0.0,23.00457983454733,1.7661307962713617,0.0,8.476580079320325,0.0,42.38290039660163,0.0,-42.38290039660163,0.0,42.38290039660162,42.38290039660162,11.901138257581461,0.0,0.0,15.895177166442256
4057,0.0,21.340183092457256,1.6643967420900725,0.0,7.988305451596145,0.0,39.941527257980724,0.0,-39.941527257980724,0.0,39.941527257980724,39.941527257980724,5.95056912879072,0.0,0.0,14.979570678810653
4058,0.0,19.687211933056503,1.6529711594007528,0.0,7.9334681389671005,0.0,39.6673406948355,0.0,-39.6673406948355,0.0,39.6673406948355,39.6673406948355,1.4876422821976603,0.0,0.0,14.876740434606775
4059,0.0,18.015469823051433,1.6717421100050716,0.0,8.02355969181154,0.0,40.1177984590577,0.0,-40.1177984590577,0.0,40.1177984590577,40.1177984590577,1.4876422821976603,0.0,0.0,15.045678990045644
4060,0.0,16.26612144247211,1.7493483805793255,0.0,8.396032539558083,0.0,41.98016269779042,0.0,-41.98016269779042,0.0,41.98016269779042,41.98016269779042,5.95056912879072,0.0,0.0,15.74413542521393
4061,0.0,14.334924218030052,1.9311972244420574,0.0,9.268819702654143,0.0,46.344098513270716,0.0,-46.344098513270716,0.0,46.344098513270716,46.344098513270716,40.16634161933818,0.0,0.0,17.38077501997852
4062,0.0,13.258595409067933,1.0763288089621195,0.0,5.165861645189871,0.0,50.262833250949356,24.433525025,-25.829308225949354,0.0,25.829308225949354,50.262833250949356,139.83837452658523,0.0,0.0,9.686959280659075
4063,0.0,12.883826394013145,0.3747690150547883,0.0,1.7987113831357577,0.0,55.50621619345657,46.51265927777778,-8.993556915678788,0.0,8.993556915678788,55.50621619345657,148.7642282197715,0.0,0.0,3.372921135493095
4064,1.114761073757863,13.998587467771008,0.0,18.577493294174786,0.0,0.7766168813846446,57.49344868608405,119.41842633333334,61.92497764724929,61.92497764724929,0.0,57.49345058745096,142.81365909098065,10.032849663820768,10.032849663820768,0.0
4065,2.987169930566068,16.985757398337075,0.0,49.78118689288352,0.0,2.0810617182943605,55.92581294038826,221.86310258333333,165.93728964294507,165.93728964294507,0.0,55.92581100824482,124.961951704608,26.884529375094612,26.884529375094612,0.0
4066,4.5162743522352535,21.50203175057233,0.0,75.2637120800005,0.0,3.1463377987238936,55.24286473333167,306.121905,250.87904026666837,250.87904026666837,0.0,55.24286063563331,113.06081344702626,40.646469170117285,40.646469170117285,0.0
4067,5.367283961463418,26.869315712035746,0.0,89.44578721778785,0.0,3.7392078264861803,60.25788316292936,358.41050722222224,298.15262405929286,298.15262405929286,0.0,60.2578854736923,90.74617921406045,48.30555565317076,48.30555565317076,0.0
4068,5.4005400540054005,32.26985576604115,0.0,90.0,0.0,3.7623762376237626,66.08382371674104,384.16247166666665,318.0786479499256,300.0,0.0,66.08382233677523,78.84504095647884,48.60486048604861,48.60486048604861,0.0
4069,5.4005400540054005,37.67039582004655,0.0,90.0,0.0,3.7623762376237626,69.45743436691592,385.07592305555556,315.6184886886397,300.0,0.0,69.4574318625011,69.91918726329251,48.60486048604861,48.60486048604861,0.0
4070,5.352050658268741,40.0,0.0,89.19192422004856,0.0,3.7285952919272223,72.634763988727,369.94117805555555,297.30641406682855,297.30641406682855,0.0,72.63476555139651,60.99333357010616,48.168455924418666,48.168455924418666,0.0
4071,4.337833566663555,40.0,0.0,72.28999638844815,0.0,3.0220240514422763,80.44445398295062,321.4111086111111,240.96665462816048,240.96665462816048,0.0,80.44445502422114,69.91918726329251,39.040502099971995,39.040502099971995,0.0
4072,2.730479268389689,40.0,0.0,45.50343700771416,0.0,1.9022338903114835,89.67726033539722,241.35538369444444,151.67812335904722,151.67812335904722,0.0,89.6772580136491,81.82032552087425,24.574313415507202,24.574313415507202,0.0
4073,0.7877547179828053,40.0,0.0,13.12793237518345,0.0,0.5488024535280209,94.48853408272184,138.24830866666667,43.75977458394483,43.75977458394483,0.0,94.4885345047622,108.59788660043309,7.0897924618452475,7.0897924618452475,0.0
4074,0.0,37.95667963976303,2.043320360236968,0.0,9.806956935364532,0.0,86.84091470460044,37.806130027777776,-49.03478467682266,0.0,49.03478467682265,86.84091470460044,127.93723626900338,0.0,0.0,18.38988324213271
